cod_municipio,municipio,pop_0a14,pop_65mais,indice_envelhecimento,percentual_idosos,razao_dependencia,classificacao,pop_60mais,indice_60mais,diferenca_abs,diferenca_rel
2500908,Arara - PB,755,77,10.198675496688741,9.254807692307693,100,Favorável,2641,349.80132450331126,339.6026490066225,3329.8701298701303
2504108,Carrapateira - PB,157,16,10.191082802547772,9.248554913294797,100,Favorável,NA,NA,NA,NA
2507101,Itapororoca - PB,1385,141,10.180505415162456,9.239842726081259,100,Favorável,2690,194.22382671480145,184.043321299639,1807.8014184397161
2505105,Cuité - PB,1192,121,10.151006711409396,9.215536938309215,100,Favorável,3674,308.22147651006713,298.0704697986577,2936.3636363636365
2508307,Lagoa Seca - PB,1924,195,10.135135135135135,9.202453987730062,100,Favorável,4093,212.73388773388774,202.5987525987526,1998.974358974359
2505204,Cuitegi - PB,523,53,10.133843212237094,9.20138888888889,100,Favorável,NA,NA,NA,NA
2505303,Curral Velho - PB,158,16,10.126582278481013,9.195402298850574,100,Favorável,342,216.45569620253164,206.32911392405063,2037.5
2510709,Passagem - PB,178,18,10.112359550561797,9.183673469387756,100,Favorável,408,229.2134831460674,219.1011235955056,2166.666666666667
2508802,Malta - PB,426,43,10.093896713615024,9.168443496801707,100,Favorável,1086,254.92957746478874,244.8356807511737,2425.581395348837
2505402,Desterro - PB,555,56,10.09009009009009,9.165302782324058,100,Favorável,1292,232.79279279279282,222.70270270270274,2207.142857142858
2512804,Riacho dos Cavalos - PB,576,58,10.069444444444445,9.14826498422713,100,Favorável,1356,235.41666666666666,225.3472222222222,2237.931034482758
2512788,Riacho de Santo Antônio - PB,149,15,10.06711409395973,9.146341463414634,100,Favorável,NA,NA,NA,NA
2517407,Zabelê - PB,179,18,10.05586592178771,9.137055837563452,100,Favorável,388,216.75977653631287,206.70391061452517,2055.5555555555557
2503001,Caaporã - PB,1691,170,10.053222945002958,9.134873723804406,100,Favorável,2322,137.31519810762862,127.26197516262566,1265.8823529411764
2505501,Vista Serrana - PB,249,25,10.040160642570282,9.124087591240876,100,Favorável,530,212.85140562248995,202.81124497991968,2020
2500908,Arara - PB,767,77,10.039113428943937,9.123222748815166,100,Favorável,2641,344.32855280312907,334.2894393741851,3329.8701298701294
2505105,Cuité - PB,1206,121,10.033167495854062,9.118311981914092,100,Favorável,3674,304.6434494195688,294.61028192371475,2936.3636363636365
2516706,Teixeira - PB,1088,109,10.018382352941178,9.10609857978279,100,Favorável,2023,185.9375,175.9191176470588,1755.9633027522932
2509602,Monte Horebe - PB,300,30,10,9.090909090909092,100,Favorável,737,245.66666666666666,235.66666666666666,2356.6666666666665
2512200,Prata - PB,240,24,10,9.090909090909092,100,Favorável,736,306.6666666666667,296.6666666666667,2966.666666666667
2513356,Santa Inês - PB,190,19,10,9.090909090909092,100,Favorável,474,249.47368421052633,239.47368421052633,2394.7368421052633
2509008,Manaíra - PB,792,79,9.974747474747476,9.07003444316877,100,Favorável,1570,198.23232323232324,188.25757575757575,1887.3417721518983
2502508,Boqueirão - PB,1226,122,9.9510603588907,9.050445103857568,100,Favorável,2670,217.7814029363785,207.83034257748778,2088.5245901639346
2504355,Caturité - PB,402,40,9.950248756218906,9.049773755656108,100,Favorável,811,201.7412935323383,191.79104477611938,1927.4999999999995
2513505,Santana de Mangueira - PB,352,35,9.943181818181818,9.043927648578812,100,Favorável,784,222.72727272727272,212.7840909090909,2140
2513968,São Domingos - PB,161,16,9.937888198757763,9.03954802259887,100,Favorável,536,332.9192546583851,322.98136645962734,3250
2509305,Mataraca - PB,707,70,9.900990099009901,9.00900900900901,100,Favorável,932,131.82461103253183,121.92362093352193,1231.4285714285716
2512408,Puxinanã - PB,1103,109,9.882139619220307,8.993399339933994,100,Favorável,2103,190.66183136899366,180.77969174977335,1829.3577981651379
2510709,Passagem - PB,183,18,9.836065573770492,8.955223880597014,100,Favorável,408,222.95081967213113,213.11475409836063,2166.6666666666665
2516706,Teixeira - PB,1109,109,9.828674481514877,8.949096880131362,100,Favorável,2023,182.4165915238954,172.58791704238052,1755.9633027522939
2515500,Serra Branca - PB,916,90,9.82532751091703,8.946322067594433,100,Favorável,2822,308.07860262008734,298.2532751091703,3035.555555555556
2501609,Barra de Santa Rosa - PB,723,71,9.820193637621024,8.942065491183879,100,Favorável,2461,340.387275242047,330.567081604426,3366.1971830985913
2509370,Mato Grosso - PB,195,19,9.7435897435897445,8.878504672897195,100,Favorável,487,249.74358974358975,240,2463.1578947368416
2501708,Barra de São Miguel - PB,442,43,9.728506787330318,8.8659793814433,100,Favorável,1055,238.68778280542986,228.95927601809956,2353.4883720930234
2512507,Queimadas - PB,3506,341,9.726183685111238,8.864049909020014,100,Favorável,6977,199.00171135196805,189.27552766685682,1946.041055718475
2509305,Mataraca - PB,722,70,9.695290858725762,8.83838383838384,100,Favorável,932,129.0858725761773,119.39058171745154,1231.4285714285716
2511509,Pilar - PB,918,89,9.694989106753813,8.838133068520357,100,Favorável,1773,193.13725490196077,183.44226579520696,1892.1348314606741
2515401,São Vicente do Seridó - PB,733,71,9.686221009549795,8.83084577114428,100,Favorável,1434,195.6343792633015,185.9481582537517,1919.7183098591547
2505402,Desterro - PB,579,56,9.671848013816927,8.818897637795276,100,Favorável,1292,223.1433506044905,213.4715025906736,2207.142857142857
2502508,Boqueirão - PB,1264,122,9.651898734177216,8.802308802308803,100,Favorável,2670,211.23417721518987,201.58227848101265,2088.524590163934
2516755,Tenório - PB,197,19,9.644670050761421,8.796296296296296,100,Favorável,NA,NA,NA,NA
2507507,João Pessoa - PB,52011,5015,9.642191074964911,8.794234208957317,100,Favorável,123614,237.6689546442099,228.026763569245,2364.885343968096
2507200,Itatuba - PB,882,85,9.63718820861678,8.790072388831438,100,Favorável,1703,193.08390022675738,183.4467120181406,1903.5294117647059
2504603,Conde - PB,2224,214,9.622302158273381,8.777686628383922,100,Favorável,3271,147.07733812949638,137.455035971223,1428.5046728971959
2505501,Vista Serrana - PB,260,25,9.615384615384617,8.771929824561402,100,Favorável,530,203.84615384615384,194.23076923076923,2019.9999999999995
2513208,Santa Cruz - PB,355,34,9.577464788732394,8.740359897172237,100,Favorável,1440,405.6338028169014,396.05633802816897,4135.294117647059
2502409,Bonito de Santa Fé - PB,732,70,9.562841530054644,8.728179551122196,100,Favorável,1511,206.42076502732237,196.85792349726773,2058.5714285714284
2509602,Monte Horebe - PB,314,30,9.554140127388536,8.720930232558139,100,Favorável,737,234.71337579617835,225.15923566878982,2356.6666666666665
2508307,Lagoa Seca - PB,2042,195,9.549461312438785,8.717031738936075,100,Favorável,4093,200.4407443682664,190.8912830558276,1998.974358974359
2511509,Pilar - PB,933,89,9.539121114683816,8.708414872798434,100,Favorável,1773,190.03215434083603,180.49303322615222,1892.1348314606741
2505600,Diamante - PB,399,38,9.523809523809524,8.695652173913043,100,Favorável,1035,259.3984962406015,249.87468671679198,2623.684210526316
2513968,São Domingos - PB,168,16,9.523809523809524,8.695652173913043,100,Favorável,536,319.0476190476191,309.5238095238096,3250.000000000001
2515302,Sapé - PB,3699,352,9.516085428494188,8.689212540113553,100,Favorável,7732,209.02946742362803,199.51338199513384,2096.5909090909095
2509305,Mataraca - PB,736,70,9.510869565217392,8.6848635235732,100,Favorável,932,126.63043478260869,117.1195652173913,1231.428571428571
2501534,Baraúna - PB,326,31,9.509202453987731,8.683473389355742,100,Favorável,876,268.7116564417178,259.2024539877301,2725.8064516129034
2510808,Patos - PB,6871,653,9.503711250181924,8.678894205209994,100,Favorável,14953,217.6247998835686,208.12108863338668,2189.8928024502293
2511202,Pedras de Fogo - PB,2264,215,9.496466431095406,8.672851956434044,100,Favorável,3995,176.45759717314488,166.96113074204948,1758.139534883721
2500700,São João do Rio do Peixe - PB,990,94,9.494949494949495,8.671586715867159,100,Favorável,3549,358.4848484848485,348.989898989899,3675.5319148936173
2510659,Parari - PB,137,13,9.48905109489051,8.666666666666668,100,Favorável,379,276.64233576642334,267.15328467153284,2815.3846153846157
2515302,Sapé - PB,3711,352,9.485313931554836,8.663549101649028,100,Favorável,7732,208.35354351926702,198.8682295877122,2096.590909090909
2512507,Queimadas - PB,3597,341,9.480122324159021,8.659217877094973,100,Favorável,6977,193.96719488462608,184.48707256046706,1946.041055718475
2504405,Conceição - PB,1321,125,9.462528387585163,8.644536652835408,100,Favorável,3062,231.79409538228612,222.33156699470095,2349.5999999999995
2510204,Nova Olinda - PB,423,40,9.456264775413711,8.639308855291576,100,Favorável,946,223.64066193853427,214.18439716312056,2265
2511905,Pitimbu - PB,1312,124,9.451219512195122,8.635097493036211,100,Favorável,1944,148.17073170731706,138.71951219512195,1467.741935483871
2504603,Conde - PB,2268,214,9.435626102292769,8.62207896857373,100,Favorável,3271,144.22398589065256,134.7883597883598,1428.5046728971963
2512606,Quixaba - PB,106,10,9.433962264150944,8.620689655172415,100,Favorável,NA,NA,NA,NA
2500601,Alhandra - PB,1760,166,9.431818181818182,8.618899273104882,100,Favorável,2400,136.36363636363635,126.93181818181816,1345.7831325301204
2507002,Itaporanga - PB,1785,168,9.411764705882353,8.60215053763441,100,Favorável,3465,194.11764705882354,184.7058823529412,1962.5
2510501,Olivedos - PB,224,21,9.375,8.571428571428571,100,Favorável,676,301.7857142857143,292.4107142857143,3119.047619047619
2500601,Alhandra - PB,1778,166,9.336332958380202,8.539094650205762,100,Favorável,2400,134.98312710911136,125.64679415073117,1345.7831325301206
2512754,Riachão do Bacamarte - PB,300,28,9.333333333333334,8.536585365853659,100,Favorável,NA,NA,NA,NA
2515302,Sapé - PB,3776,352,9.322033898305085,8.527131782945736,100,Favorável,7732,204.7669491525424,195.44491525423732,2096.5909090909095
2512507,Queimadas - PB,3665,341,9.304229195088677,8.51223165252122,100,Favorável,6977,190.36834924965893,181.06412005457025,1946.0410557184748
2514701,São José do Sabugi - PB,226,21,9.29203539823009,8.502024291497975,100,Favorável,NA,NA,NA,NA
2500106,Água Branca - PB,754,70,9.283819628647215,8.495145631067961,100,Favorável,1472,195.22546419098143,185.9416445623342,2002.8571428571424
2511202,Pedras de Fogo - PB,2316,215,9.283246977547496,8.494666139865666,100,Favorável,3995,172.4956822107081,163.21243523316062,1758.139534883721
2505204,Cuitegi - PB,571,53,9.281961471103326,8.4935897435897445,100,Favorável,NA,NA,NA,NA
2512754,Riachão do Bacamarte - PB,302,28,9.271523178807946,8.484848484848486,100,Favorável,NA,NA,NA,NA
2501609,Barra de Santa Rosa - PB,766,71,9.26892950391645,8.482676224611708,100,Favorável,2461,321.27937336814625,312.0104438642298,3366.1971830985913
2503803,Caldas Brandão - PB,378,35,9.25925925925926,8.47457627118644,100,Favorável,880,232.80423280423278,223.54497354497352,2414.2857142857138
2503001,Caaporã - PB,1838,170,9.249183895538629,8.46613545816733,100,Favorável,2322,126.33297062023938,117.08378672470076,1265.8823529411764
2502805,Brejo do Cruz - PB,995,92,9.246231155778894,8.463661453541858,100,Favorável,2074,208.44221105527637,199.19597989949747,2154.3478260869565
2502052,Bernardino Batista - PB,238,22,9.243697478991598,8.461538461538462,100,Favorável,522,219.327731092437,210.0840336134454,2272.7272727272725
2502706,Borborema - PB,357,33,9.243697478991598,8.461538461538462,100,Favorável,741,207.56302521008405,198.31932773109244,2145.4545454545455
2510808,Patos - PB,7071,653,9.234903125441946,8.454168824443293,100,Favorável,14953,211.4693819827464,202.23447885730445,2189.8928024502293
2504603,Conde - PB,2319,214,9.228115567054765,8.448480063166205,100,Favorável,3271,141.05217766278568,131.8240620957309,1428.504672897196
2506707,Imaculada - PB,889,82,9.223847019122609,8.444902162718847,100,Favorável,1452,163.32958380202473,154.1057367829021,1670.7317073170732
2513000,Salgadinho - PB,282,26,9.219858156028367,8.441558441558442,100,Favorável,564,200,190.78014184397162,2069.2307692307695
2507507,João Pessoa - PB,54520,5015,9.198459280997799,8.423616360124296,100,Favorável,123614,226.73147468818783,217.53301540719002,2364.8853439680956
2502409,Bonito de Santa Fé - PB,761,70,9.198423127463863,8.42358604091456,100,Favorável,1511,198.5545335085414,189.35611038107754,2058.5714285714284
2500734,Amparo - PB,185,17,9.18918918918919,8.415841584158416,100,Favorável,337,182.16216216216216,172.97297297297297,1882.3529411764707
2505907,Emas - PB,207,19,9.178743961352657,8.4070796460177,100,Favorável,NA,NA,NA,NA
2511509,Pilar - PB,971,89,9.165808444902163,8.39622641509434,100,Favorável,1773,182.59526261585995,173.4294541709578,1892.1348314606741
2500700,São João do Rio do Peixe - PB,1026,94,9.161793372319687,8.392857142857142,100,Favorável,3549,345.906432748538,336.74463937621834,3675.5319148936173
2500601,Alhandra - PB,1819,166,9.125893347993403,8.36272040302267,100,Favorável,2400,131.9406267179769,122.8147333699835,1345.7831325301206
2514404,São José de Espinharas - PB,220,20,9.090909090909092,8.333333333333332,100,Favorável,810,368.1818181818182,359.0909090909091,3950
2515401,São Vicente do Seridó - PB,781,71,9.090909090909092,8.333333333333332,100,Favorável,1434,183.61075544174133,174.51984635083224,1919.7183098591545
2510808,Patos - PB,7188,653,9.084585420144684,8.32801938528249,100,Favorável,14953,208.02726766833612,198.94268224819143,2189.89280245023
2505352,Damião - PB,309,28,9.06148867313916,8.30860534124629,100,Favorável,831,268.93203883495147,259.87055016181233,2867.857142857143
2515005,São Miguel de Taipu - PB,498,45,9.036144578313253,8.287292817679557,100,Favorável,982,197.18875502008032,188.15261044176708,2082.222222222222
2507507,João Pessoa - PB,55538,5015,9.029853433685044,8.282000891780754,100,Favorável,123614,222.5755338687025,213.54568043501746,2364.8853439680956
2513851,Santo André - PB,133,12,9.022556390977442,8.275862068965518,100,Favorável,NA,NA,NA,NA
2513208,Santa Cruz - PB,377,34,9.018567639257293,8.27250608272506,100,Favorável,1440,381.9628647214854,372.9442970822281,4135.2941176470595
2511905,Pitimbu - PB,1376,124,9.011627906976743,8.266666666666666,100,Favorável,1944,141.27906976744185,132.2674418604651,1467.741935483871
2514909,São Mamede - PB,566,51,9.010600706713781,8.26580226904376,100,Favorável,1686,297.8798586572438,288.86925795053,3205.882352941176
2503001,Caaporã - PB,1889,170,8.999470619375332,8.25643516270034,100,Favorável,2322,122.92218104817363,113.9227104287983,1265.8823529411761
2508307,Lagoa Seca - PB,2168,195,8.994464944649447,8.252221752010156,100,Favorável,4093,188.79151291512915,179.7970479704797,1998.9743589743587
2505402,Desterro - PB,623,56,8.98876404494382,8.24742268041237,100,Favorável,1292,207.38362760834673,198.3948635634029,2207.1428571428573
2512903,Rio Tinto - PB,1764,158,8.956916099773244,8.220603537981269,100,Favorável,3862,218.9342403628118,209.97732426303855,2344.3037974683543
2502201,Bom Jesus - PB,134,12,8.955223880597014,8.21917808219178,100,Favorável,NA,NA,NA,NA
2516706,Teixeira - PB,1223,109,8.912510220768603,8.183183183183184,100,Favorável,2023,165.4129190515127,156.50040883074408,1755.9633027522934
2505105,Cuité - PB,1358,121,8.910162002945508,8.181203515889115,100,Favorável,3674,270.54491899852724,261.6347569955817,2936.363636363636
2501534,Baraúna - PB,348,31,8.908045977011495,8.179419525065963,100,Favorável,876,251.72413793103448,242.816091954023,2725.806451612903
2509057,Marcação - PB,775,69,8.903225806451614,8.175355450236967,100,Favorável,996,128.51612903225805,119.61290322580643,1343.4782608695648
2511707,Pilõezinhos - PB,416,37,8.89423076923077,8.167770419426049,100,Favorável,784,188.46153846153845,179.56730769230768,2018.9189189189185
2502508,Boqueirão - PB,1376,122,8.866279069767442,8.144192256341789,100,Favorável,2670,194.0406976744186,185.17441860465115,2088.5245901639346
2500536,Alcantil - PB,408,36,8.823529411764707,8.108108108108109,100,Favorável,830,203.43137254901958,194.6078431372549,2205.555555555555
